sentence_id,sentence,entity1,entity1_start,entity1_end,entity1_type,entity2,entity2_start,entity2_end,entity2_type,relation_type
1005,"Comminuters and holding tanks must follow the effluent performance guidelines set by the Corporation.",Comminuters and holding tanks,0,28,EQUIPMENTS,effluent performance guidelines set by the Corporation,44,93,REQUIREMENTS,FOLLOW
1006,"The date of issue is established on the Sewage Certificate face.",date of issue,4,16,SPECIFICATION,Sewage Certificate face,37,60,DOCUMENTS,ESTABLISHED
1007,"Deleting items as appropriate is required when issuing the Certificate forms.",Deleting items as appropriate,0,28,ACTIVITIES,the Certificate forms,53,73,DOCUMENTS,REQUIRED
1008,"A barge must comply with subregulation 2(c) if no arrangements produce sewage.",barge,2,6,SYSTEM,subregulation 2(c),22,39,DOCUMENTS,COMPLY_WITH
1009,"The Unmanned Non-Self-Propelled Barge is restricted from mechanical propulsion use.",Unmanned Non-Self-Propelled Barge,2,31,SYSTEM,mechanical propulsion use,55,80,ACTIVITIES,RESTRICT
1010,"Endorsement on the Certificate is of vital importance for extension validity.",Endorsement on the Certificate,0,26,DOCUMENTS,extension validity,50,67,SPECIFICATION,OF
1011,"The Minister or delegated authority implements penalty instructions if the barge is misused.",The Minister or delegated authority,0,30,AUTHORITIES,penalty instructions,43,62,PENALTIES,IMPLEMENT
1012,"Comminuter type must have documentation showing compliance with effluent limits.",Comminuter type,0,14,SPECIFICATION,documentation showing compliance,25,55,DOCUMENTS,HAVE
1013,"The date of survey is monitored by the Corporation for record purposes.",date of survey,4,16,SPECIFICATION,the Corporation,31,45,AUTHORITIES,MONITORS
1014,"Any arrangement that holds sewage is restricted if the barge is unmanned.",arrangement that holds sewage,4,31,EQUIPMENTS,barge,59,63,SYSTEM,RESTRICT
1015,"Regulation 9 requires verification procedures for issuance of Sewage Certificates.",Regulation 9,0,12,DOCUMENTS,verification procedures,21,43,PROCEDURES,REQUIRED
1016,"Ship structure must comply with the condition stated in the survey findings.",Ship structure,0,13,SPECIFICATION,survey findings,50,65,PROCEDURES,COMPLY_WITH
1017,"Effluent standard references are of significance to the name of manufacturer.",Effluent standard references,0,27,SPECIFICATION,name of manufacturer,54,72,SPECIFICATION,OF
1018,"The barge must follow tasks that exclude carrying people or animals.",barge,4,8,SYSTEM,tasks that exclude carrying people or animals,19,61,ACTIVITIES,FOLLOW
1019,"Compliance with effluent guidelines is established through resolution MEPC.227(64).",Compliance with effluent guidelines,0,31,REQUIREMENTS,resolution MEPC.227(64),52,74,DOCUMENTS,ESTABLISHED
1020,"Inspections manage the verification of sewage system performance.",Inspections,0,11,PROCEDURES,verification of sewage system performance,21,57,EQUIPMENTS,MANAGES
1021,"The authorized official must restrict issuance if the equipment fails compliance.",The authorized official,0,19,SUBJECT REGULATED,issuance,37,44,ACTIVITIES,RESTRICT
1022,"A barge with no persons onboard is exempt from certain survey requirements.",barge,2,6,SYSTEM,certain survey requirements,52,76,REQUIREMENTS,RESTRICT
1023,"System fittings have a direct effect OF the sewage discharge pipeline arrangement.",System fittings,0,13,EQUIPMENTS,sewage discharge pipeline arrangement,37,71,DISPOSAL,OF
1024,"If the sewage treatment plant is unsatisfactory, the Corporation may revoke validity.",sewage treatment plant,4,26,EQUIPMENTS,the Corporation,48,62,AUTHORITIES,RESTRICT
1025,"Manufacturer details must apply to the official Sewage Certificate records.",Manufacturer details,0,18,SPECIFICATION,official Sewage Certificate records,36,67,DOCUMENTS,APPLY_TO
1026,"An owner must manage the structure of a ship to remain consistent with the certificate.",owner,2,6,SUBJECT REGULATED,the structure of a ship,19,41,SPECIFICATION,MANAGES
1027,"A recognized authority implements the endorsement to extend a certificate's date.",A recognized authority,2,22,AUTHORITIES,the endorsement,34,48,ACTIVITIES,IMPLEMENT
1028,"Any barge with no tank for sewage must restrict discharges under the Fourth Schedule.",barge,4,8,SYSTEM,discharges,39,48,DISPOSAL,RESTRICT
1029,"The location of the holding tank is required in the certificate specification.",location of the holding tank,4,30,SPECIFICATION,certificate specification,53,75,DOCUMENTS,REQUIRED
1030,"These Regulations manage effluent standards for sewage treatment plant approval.",These Regulations,0,16,DOCUMENTS,effluent standards,24,41,REQUIREMENTS,MANAGES
1031,"A discharge pipeline must have a standard shore connection for port facilities.",discharge pipeline,2,20,EQUIPMENTS,standard shore connection,30,54,SPECIFICATION,HAVE
1032,"Sewage plant's manufacturer name is established by the surveyor's records.",Sewage plant's manufacturer name,0,29,SPECIFICATION,the surveyor's records,45,64,DOCUMENTS,ESTABLISHED
1033,"If the barge uses no arrangement for sewage, the Unmanned Certificate is valid.",the barge,3,7,SYSTEM,Unmanned Certificate,53,72,DOCUMENTS,OF
1034,"Mechanical propulsion is restricted if the barge is to qualify for exemption.",Mechanical propulsion,0,19,SPECIFICATION,barge,37,41,SYSTEM,RESTRICT
1035,"A certificate's expiration date must follow the extension endorsement procedure.",certificate's expiration date,2,27,SPECIFICATION,extension endorsement procedure,49,77,PROCEDURES,FOLLOW
1036,"The condition of a ship's systems is monitored under regulation 9 survey.",condition of a ship's systems,4,30,SPECIFICATION,regulation 9 survey,53,70,PROCEDURES,MONITORS
1037,"Crew must carry out an inspection if the sewage plant is replaced.",Crew,0,3,SUBJECT REGULATED,inspection,14,23,ACTIVITIES,CARRY_OUT
1038,"Approval from the Corporation is required before installing a new comminuter.",Approval from the Corporation,0,26,ACTIVITIES,installing a new comminuter,48,75,ACTIVITIES,REQUIRED
1039,"The standard shore connection must implement a flange meeting 600 kPa pressure.",standard shore connection,4,27,SPECIFICATION,a flange meeting 600 kPa pressure,37,70,SPECIFICATION,IMPLEMENT
1040,"A holding tank has significance OF compliance with resolution MEPC.159(55).",holding tank,2,14,EQUIPMENTS,resolution MEPC.159(55),38,62,DOCUMENTS,OF
1041,"Unmanned barges manage no-living-animal operations for sewage exemption.",Unmanned barges,0,14,SYSTEM,no-living-animal operations,22,44,ACTIVITIES,MANAGES
1042,"The authorized official must comply with subregulation 1.6 for total capacity checks.",The authorized official,0,19,SUBJECT REGULATED,subregulation 1.6,33,49,DOCUMENTS,COMPLY_WITH
1043,"Approved disinfecting systems generate effluent within permissible standards.",Approved disinfecting systems,0,27,EQUIPMENTS,effluent,37,44,POLLUTANT,GENERATES
1044,"Mechanical propulsion usage in an unmanned barge is restricted under these Regulations.",Mechanical propulsion usage,0,26,ACTIVITIES,unmanned barge,35,49,SYSTEM,RESTRICT
1045,"Sewage from a holding tank is regulated by pollution standards.",Sewage,0,5,DISPOSAL,pollution standards,29,47,POLLUTANT,REGULATES
1046,"Survey findings have data OF the capacity of sewage comminuters onboard.",Survey findings,0,13,PROCEDURES,capacity of sewage comminuters onboard,21,57,EQUIPMENTS,OF
1047,"The barge must follow rules that exclude use of mechanical propulsion.",The barge,0,8,SYSTEM,rules,19,23,REQUIREMENTS,FOLLOW
1048,"Date endorsement is required for Sewage Certificates valid under 5 years.",Date endorsement,0,15,SPECIFICATION,Sewage Certificates,31,49,DOCUMENTS,REQUIRED
1049,"Comminuter and holding tank data is monitored by the authorized official.",Comminuter and holding tank data,0,28,SPECIFICATION,the authorized official,46,65,SUBJECT REGULATED,MONITORS
1050,"Manufacturer details must be in compliance with part (c) of resolution MEPC.227(64).",Manufacturer details,0,18,SPECIFICATION,part (c) of resolution MEPC.227(64),47,80,DOCUMENTS,COMPLY_WITH
1051,"The barge's lack of sewage arrangement is established in the Exemption Certificate notes.",barge's lack of sewage arrangement,4,35,SPECIFICATION,Exemption Certificate notes,52,77,DOCUMENTS,ESTABLISHED
